snapshot_month,store_id,product_id,stock_on_hand,reorder_point,ending_stock
2024-01-01,2,100,146,75,150
2024-01-01,2,101,302,28,286
2024-01-01,2,102,125,45,105
2024-01-01,2,103,247,46,266
2024-01-01,2,104,167,21,180
2024-01-01,2,105,264,28,251
2024-01-01,2,106,145,34,160
2024-01-01,2,107,100,42,119
2024-01-01,2,108,349,14,368
2024-01-01,2,109,83,18,78
2024-01-01,2,110,273,42,234
2024-01-01,2,111,288,20,260
2024-01-01,2,112,163,47,139
2024-01-01,2,113,138,33,122
2024-01-01,2,114,346,38,358
2024-01-01,2,115,99,37,82
2024-01-01,2,116,244,22,256
2024-01-01,2,117,203,12,191
2024-01-01,2,118,138,15,109
2024-01-01,2,119,345,40,332
2024-01-01,2,120,338,28,352
2024-01-01,2,121,312,12,321
2024-01-01,2,122,113,10,80
2024-01-01,2,123,232,13,244
2024-01-01,2,124,265,43,260
2024-01-01,2,125,130,15,116
2024-01-01,2,126,273,59,258
2024-01-01,2,127,243,12,231
2024-01-01,2,128,186,69,201
2024-01-01,2,129,152,13,133
2024-01-01,2,130,96,19,89
2024-01-01,2,131,280,28,250
2024-01-01,2,132,109,39,119
2024-01-01,2,133,126,18,109
2024-01-01,2,134,300,44,292
2024-01-01,2,135,243,26,223
2024-01-01,2,136,276,31,256
2024-01-01,2,137,187,30,202
2024-01-01,2,138,117,41,107
2024-01-01,2,139,320,25,315
2024-01-01,2,140,304,46,317
2024-01-01,2,141,140,39,129
2024-01-01,2,142,306,45,271
2024-01-01,2,143,248,13,252
2024-01-01,2,144,298,35,278
2024-01-01,2,145,100,31,74
2024-01-01,2,146,223,44,219
2024-01-01,2,147,156,72,140
2024-01-01,2,148,116,59,106
2024-01-01,2,149,284,41,286
2024-01-01,2,150,93,19,78
2024-01-01,2,151,162,29,140
2024-01-01,2,152,327,36,327
2024-01-01,2,153,171,10,157
2024-01-01,2,154,163,13,146
2024-01-01,2,155,288,37,255
2024-01-01,2,156,213,15,219
2024-01-01,2,157,225,18,222
2024-01-01,2,158,164,10,161
2024-01-01,2,159,320,19,288
2024-01-01,2,160,279,20,260
2024-01-01,2,161,235,32,204
2024-01-01,2,162,92,31,89
2024-01-01,2,163,206,14,208
2024-01-01,2,164,145,43,164
2024-01-01,2,165,229,39,201
2024-01-01,2,166,131,18,114
2024-01-01,2,167,239,27,244
2024-01-01,2,168,284,10,264
2024-01-01,2,169,125,20,114
2024-01-01,2,170,235,38,209
2024-01-01,2,171,188,14,178
2024-01-01,2,172,272,42,265
2024-01-01,2,173,315,55,332
2024-01-01,2,174,252,71,232
2024-01-01,2,175,325,21,311
2024-01-01,2,176,104,48,103
2024-01-01,2,177,314,47,330
2024-01-01,2,178,274,16,255
2024-01-01,2,179,251,18,254
2024-01-01,2,180,144,10,114
2024-01-01,2,181,349,22,351
2024-01-01,2,182,124,21,119
2024-01-01,2,183,295,11,273
2024-01-01,2,184,120,10,87
2024-01-01,2,185,116,39,95
2024-01-01,2,186,191,22,180
2024-01-01,2,187,325,15,307
2024-01-01,2,188,115,14,102
2024-01-01,2,189,186,41,148
2024-01-01,2,190,80,65,92
2024-01-01,2,191,208,14,222
2024-01-01,2,192,245,45,234
2024-01-01,2,193,183,15,184
2024-01-01,2,194,113,58,75
2024-01-01,2,195,80,44,57
2024-01-01,2,196,96,79,65
2024-01-01,2,197,267,37,229
2024-01-01,2,198,334,20,337
2024-01-01,2,199,320,23,305
2024-01-01,2,200,194,39,162
2024-01-01,2,201,268,66,239
2024-01-01,2,202,295,29,256
2024-01-01,2,203,243,76,263
2024-01-01,2,204,125,67,126
2024-01-01,2,205,267,79,239
2024-01-01,2,206,325,20,293
2024-01-01,2,207,309,25,285
2024-01-01,2,208,158,38,175
2024-01-01,2,209,168,32,164
2024-01-01,2,210,243,18,208
2024-01-01,2,211,276,57,241
2024-01-01,2,212,89,48,95
2024-01-01,2,213,237,62,214
2024-01-01,2,214,325,32,328
2024-01-01,2,215,155,47,144
2024-01-01,2,216,344,12,353
2024-01-01,2,217,333,33,343
2024-01-01,2,218,272,43,292
2024-01-01,2,219,302,13,280
2024-01-01,2,220,328,16,345
2024-01-01,2,221,150,22,153
2024-01-01,2,222,133,42,153
2024-01-01,2,223,220,29,240
2024-01-01,2,224,305,29,290
2024-01-01,2,225,290,43,279
2024-01-01,2,226,131,12,137
2024-01-01,2,227,105,10,112
2024-01-01,2,228,43,46,15
2024-01-01,2,229,64,40,47
2024-01-01,2,230,52,18,27
2024-01-01,2,231,52,16,52
2024-01-01,2,232,81,48,44
2024-01-01,2,233,79,18,62
2024-01-01,2,234,71,10,43
2024-01-01,2,235,133,40,124
2024-01-01,2,236,146,34,140
2024-01-01,2,237,151,18,163
2024-01-01,2,238,37,35,12
2024-01-01,2,239,44,33,13
2024-01-01,2,240,74,33,50
2024-01-01,2,241,145,63,118
2024-01-01,2,242,69,37,34
2024-01-01,2,243,94,20,73
2024-01-01,2,244,132,43,120
2024-01-01,2,245,136,11,153
2024-01-01,2,246,123,11,91
2024-01-01,2,247,134,17,132
2024-01-01,2,248,91,24,92
2024-01-01,2,249,53,34,72
2024-01-01,2,250,90,17,64
2024-01-01,2,251,135,42,135
2024-01-01,2,252,103,39,64
2024-01-01,2,253,87,40,99
2024-01-01,2,254,93,21,99
2024-01-01,2,255,152,19,113
2024-01-01,2,256,93,28,82
2024-01-01,2,257,129,31,97
2024-01-01,2,258,40,40,44
2024-01-01,2,259,135,13,108
2024-01-01,2,260,146,69,128
2024-01-01,2,261,98,35,95
2024-01-01,2,262,73,20,73
2024-01-01,2,263,107,42,70
2024-01-01,2,264,47,18,14
2024-01-01,2,265,144,48,138
2024-01-01,2,266,50,19,45
2024-01-01,2,267,151,46,158
2024-01-01,2,268,106,15,73
2024-01-01,2,269,104,43,122
2024-01-01,2,270,43,17,8
2024-01-01,2,271,105,41,83
2024-01-01,2,272,151,49,114
2024-01-01,2,273,66,12,46
2024-01-01,2,274,59,49,75
2024-01-01,2,275,109,25,120
2024-01-01,2,276,39,68,23
2024-01-01,2,277,49,24,25
2024-01-01,2,278,138,48,134
2024-01-01,2,279,79,10,58
2024-01-01,2,280,66,70,74
2024-01-01,2,281,45,33,55
2024-01-01,2,282,85,36,101
2024-01-01,2,283,75,36,85
2024-01-01,2,284,145,48,114
2024-01-01,2,285,72,33,86
2024-01-01,2,286,156,75,149
2024-01-01,2,287,76,33,80
2024-01-01,2,288,89,49,64
2024-01-01,2,289,100,27,67
2024-01-01,2,290,154,77,135
2024-01-01,2,291,74,24,93
2024-01-01,2,292,115,12,102
2024-01-01,2,293,106,39,105
2024-01-01,2,294,76,35,73
2024-01-01,2,295,100,18,120
2024-01-01,2,296,136,39,98
2024-01-01,2,297,47,44,8
2024-01-01,2,298,96,14,71
2024-01-01,2,299,119,16,87
2024-01-01,2,300,44,11,12
2024-01-01,2,301,45,13,34
2024-01-01,2,302,80,29,94
2024-01-01,2,303,60,41,30
2024-01-01,2,304,80,60,87
2024-01-01,2,305,80,14,100
2024-01-01,2,306,94,21,69
2024-01-01,2,307,146,42,131
2024-01-01,2,308,61,19,65
2024-01-01,2,309,114,24,81
2024-01-01,2,310,53,15,26
2024-01-01,2,311,133,47,134
2024-01-01,2,312,121,11,85
2024-01-01,2,313,134,14,117
2024-01-01,2,314,119,35,122
2024-01-01,2,315,43,20,41
2024-01-01,2,316,115,10,93
2024-01-01,2,317,49,13,67
2024-01-01,2,318,50,20,25
2024-01-01,2,319,66,26,55
2024-01-01,2,320,147,45,166
2024-01-01,2,321,121,28,118
2024-01-01,2,322,56,28,39
2024-01-01,2,323,114,42,97
2024-01-01,2,324,95,24,100
2024-01-01,2,325,65,11,59
2024-01-01,2,326,138,33,148
2024-01-01,2,327,84,38,103
2024-01-01,2,328,51,10,35
2024-01-01,2,329,137,41,113
2024-01-01,2,330,79,45,89
2024-01-01,2,331,59,70,74
2024-01-01,2,332,110,22,97
2024-01-01,2,333,108,41,105
2024-01-01,2,334,134,33,113
2024-01-01,2,335,86,35,64
2024-01-01,2,336,35,51,0
2024-01-01,2,337,98,73,85
2024-01-01,2,338,44,42,10
2024-01-01,2,339,59,13,55
2024-01-01,2,340,112,46,131
2024-01-01,2,341,135,17,153
2024-01-01,2,342,74,35,90
2024-01-01,2,343,60,29,44
2024-01-01,2,344,40,30,48
2024-01-01,2,345,82,14,49
2024-01-01,2,346,59,42,26
2024-01-01,2,347,106,13,101
2024-01-01,2,348,116,49,84
2024-01-01,2,349,51,18,52
2024-01-01,2,350,68,49,70
2024-01-01,2,351,84,31,83
2024-01-01,2,352,48,16,45
2024-01-01,2,353,105,26,77
2024-01-01,2,354,147,31,138
2024-01-01,2,355,104,33,86
2024-01-01,2,356,126,47,102
2024-01-01,2,357,157,11,123
2024-01-01,2,358,150,60,118
2024-01-01,2,359,47,11,16
2024-01-01,2,360,96,10,60
2024-01-01,2,361,40,36,38
2024-01-01,2,362,104,15,66
2024-01-01,2,363,112,17,122
2024-01-01,2,364,101,39,94
2024-01-01,2,365,35,42,4
2024-01-01,2,366,96,44,105
2024-01-01,2,367,134,48,130
2024-01-01,2,368,79,14,70
2024-01-01,2,369,78,28,40
2024-01-01,2,370,43,17,16
2024-01-01,2,371,114,18,109
2024-01-01,2,372,36,34,17
2024-01-01,2,373,123,45,126
2024-01-01,2,374,152,36,172
2024-01-01,2,375,152,16,151
2024-01-01,2,376,42,18,3
2024-01-01,2,377,50,38,58
2024-01-01,2,378,154,43,162
2024-01-01,2,379,155,21,136
2024-01-01,2,380,68,34,36
2024-01-01,2,381,73,11,76
2024-01-01,2,382,141,57,114
2024-01-01,2,383,149,10,140
2024-01-01,2,384,62,11,57
2024-01-01,2,385,117,36,121
2024-01-01,2,386,150,31,127
2024-01-01,2,387,89,12,94
2024-01-01,2,388,117,22,113
2024-01-01,2,389,52,35,26
2024-01-01,2,390,150,27,167
2024-01-01,2,391,149,68,133
2024-01-01,2,392,140,40,143
2024-01-01,2,393,118,43,107
2024-01-01,2,394,53,16,15
2024-01-01,2,395,122,32,118
2024-01-01,2,396,103,45,90
2024-01-01,2,397,132,42,121
2024-01-01,2,398,122,46,123
2024-01-01,2,399,151,70,141
2024-01-01,2,400,151,16,133
2024-01-01,2,401,71,27,68
2024-01-01,2,402,107,45,89
2024-01-01,2,403,89,70,85
2024-01-01,2,404,35,66,34
2024-01-01,2,405,117,48,107
2024-01-01,2,406,30,13,4
2024-01-01,2,407,50,42,20
2024-01-01,2,408,39,19,15
2024-01-01,2,409,92,34,69
2024-01-01,2,410,69,13,32
2024-01-01,2,411,42,24,39
2024-01-01,2,412,60,40,21
2024-01-01,2,413,51,24,71
2024-01-01,2,414,90,15,61
2024-01-01,2,415,53,74,44
2024-01-01,2,416,33,12,14
2024-01-01,2,417,74,33,47
2024-01-01,2,418,38,16,54
2024-01-01,2,419,83,22,60
2024-01-01,2,420,97,32,81
2024-01-01,2,421,50,29,14
2024-01-01,2,422,86,14,73
2024-01-01,2,423,47,51,63
2024-01-01,2,424,36,17,35
2024-01-01,2,425,56,47,74
2024-01-01,2,426,120,47,126
2024-01-01,2,427,110,45,104
2024-01-01,2,428,76,23,54
2024-01-01,2,429,113,39,126
2024-01-01,2,430,40,13,59
2024-01-01,2,431,48,42,10
2024-01-01,2,432,46,17,28
2024-01-01,2,433,84,56,69
2024-01-01,2,434,50,21,61
2024-01-01,2,435,130,24,99
2024-01-01,2,436,82,10,66
2024-01-01,2,437,123,32,111
2024-01-01,2,438,95,18,87
2024-01-01,2,439,36,43,47
2024-01-01,2,440,54,38,66
2024-01-01,2,441,75,63,62
2024-01-01,2,442,43,50,18
2024-01-01,2,443,61,19,50
2024-01-01,2,444,36,41,44
2024-01-01,2,445,89,12,57
2024-01-01,2,446,40,47,27
2024-01-01,2,447,131,30,109
2024-01-01,2,448,54,20,28
2024-01-01,2,449,73,42,58
2024-01-01,2,450,129,17,98
2024-01-01,2,451,78,38,62
2024-01-01,2,452,111,49,102
2024-01-01,2,453,113,28,75
2024-01-01,2,454,36,71,16
2024-01-01,2,455,53,15,33
2024-01-01,2,456,138,11,154
2024-01-01,2,457,31,16,9
2024-01-01,2,458,93,18,79
2024-01-01,2,459,130,12,121
2024-01-01,2,460,123,35,103
2024-01-01,2,461,77,33,88
2024-01-01,2,462,81,34,56
2024-01-01,2,463,130,28,93
2024-01-01,2,464,83,26,58
2024-01-01,2,465,47,17,25
2024-01-01,2,466,106,48,116
2024-01-01,2,467,99,53,98
2024-01-01,2,468,51,27,17
2024-01-01,2,469,37,23,39
2024-01-01,2,470,34,79,0
2024-01-01,2,471,54,11,62
2024-01-01,2,472,128,50,99
2024-01-01,2,473,56,74,67
2024-01-01,2,474,126,26,136
2024-01-01,2,475,64,41,66
2024-01-01,2,476,128,19,127
2024-01-01,2,477,85,27,85
2024-01-01,2,478,57,35,51
2024-01-01,2,479,109,49,97
2024-01-01,2,480,103,13,84
2024-01-01,2,481,71,19,79
2024-01-01,2,482,89,41,63
2024-01-01,2,483,114,23,91
2024-01-01,2,484,44,44,25
2024-01-01,2,485,123,10,138
2024-01-01,2,486,65,16,36
2024-01-01,2,487,35,13,22
2024-01-01,2,488,66,26,58
2024-01-01,2,489,40,44,1
2024-01-01,2,490,128,34,98
2024-01-01,2,491,73,35,38
2024-01-01,2,492,104,15,117
2024-01-01,2,493,104,48,70
2024-01-01,2,494,124,38,131
2024-01-01,2,495,102,36,117
2024-01-01,2,496,43,66,58
2024-01-01,2,497,57,20,37
2024-01-01,2,498,56,67,42
2024-01-01,2,499,70,17,80
2024-01-01,2,500,42,18,4
2024-01-01,2,501,135,51,116
2024-01-01,2,502,58,19,44
2024-01-01,2,503,128,39,89
2024-01-01,2,504,86,34,51
2024-01-01,2,505,82,13,55
2024-01-01,2,506,92,26,94
2024-01-01,2,507,104,46,72
2024-01-01,2,508,58,48,48
2024-01-01,2,509,57,78,34
2024-01-01,2,510,70,36,48
2024-01-01,2,511,61,52,68
2024-01-01,2,512,40,31,9
2024-01-01,2,513,95,17,75
2024-01-01,2,514,79,15,99
2024-01-01,2,515,118,63,86
2024-01-01,2,516,39,12,55
2024-01-01,2,517,69,10,89
2024-01-01,2,518,45,14,45
2024-01-01,2,519,34,25,49
2024-01-01,2,520,94,58,75
2024-01-01,2,521,73,36,89
2024-01-01,2,522,59,44,53
2024-01-01,2,523,109,22,100
2024-01-01,2,524,84,25,70
2024-01-01,2,525,32,16,5
2024-01-01,2,526,63,25,52
2024-01-01,2,527,113,43,121
2024-01-01,2,528,118,48,115
2024-01-01,2,529,99,10,86
2024-01-01,2,530,54,36,68
2024-01-01,2,531,98,32,108
2024-01-01,2,532,134,30,128
2024-01-01,2,533,85,31,87
2024-01-01,2,534,117,15,84
2024-01-01,2,535,50,22,38
2024-01-01,2,536,55,28,29
2024-01-01,2,537,49,11,15
2024-01-01,2,538,138,19,119
2024-01-01,2,539,58,18,78
2024-01-01,2,540,99,43,119
2024-01-01,2,541,108,14,88
2024-01-01,2,542,137,29,124
2024-01-01,2,543,40,13,28
2024-01-01,2,544,88,47,103
2024-01-01,2,545,49,18,29
2024-01-01,2,546,80,35,46
2024-01-01,2,547,35,12,55
2024-01-01,2,548,107,33,91
2024-01-01,2,549,127,40,146
2024-01-01,2,550,66,23,49
2024-01-01,2,551,116,47,126
2024-01-01,2,552,47,14,59
2024-01-01,2,553,50,17,35
2024-01-01,2,554,108,58,84
2024-01-01,2,555,61,29,34
2024-01-01,2,556,86,40,101
2024-01-01,2,557,39,48,53
2024-01-01,2,558,53,40,20
2024-01-01,2,559,49,45,22
2024-01-01,2,560,64,20,77
2024-01-01,2,561,97,15,84
2024-01-01,2,562,119,32,136
2024-01-01,2,563,105,13,109
2024-01-01,2,564,88,11,85
2024-01-01,2,565,119,43,92
2024-01-01,2,566,72,17,74
2024-01-01,2,567,56,27,31
2024-01-01,2,568,120,55,130
2024-01-01,2,569,108,14,77
2024-01-01,2,570,135,45,130
2024-01-01,2,571,139,46,143
2024-01-01,2,572,33,22,19
2024-01-01,2,573,48,31,31
2024-01-01,2,574,31,29,50
2024-01-01,2,575,98,19,86
2024-01-01,2,576,101,21,113
2024-01-01,2,577,59,20,52
2024-01-01,2,578,81,31,42
2024-01-01,2,579,114,79,94
2024-01-01,2,580,35,35,53
2024-01-01,2,581,72,40,65
2024-01-01,2,582,83,19,58
2024-01-01,2,583,123,12,91
2024-01-01,2,584,107,38,93
2024-01-01,2,585,40,43,2
2024-01-01,2,586,11,15,16
2024-01-01,2,587,14,46,0
2024-01-01,2,588,48,61,41
2024-01-01,2,589,16,47,25
2024-01-01,2,590,38,45,52
2024-01-01,2,591,52,11,72
2024-01-01,2,592,50,49,18
2024-01-01,2,593,11,34,17
2024-01-01,2,594,35,44,27
2024-01-01,2,595,21,15,22
2024-01-01,2,596,31,11,0
2024-01-01,2,597,46,11,65
2024-01-01,2,598,31,47,23
2024-01-01,2,599,42,18,4
2024-01-01,2,600,52,34,48
2024-01-01,2,601,23,34,0
2024-01-01,2,602,35,49,44
2024-01-01,2,603,8,39,8
2024-01-01,2,604,8,17,14
2024-01-01,2,605,24,23,32
2024-01-01,2,606,42,74,61
2024-01-01,2,607,22,18,36
2024-01-01,2,608,36,64,55
2024-01-01,2,609,20,18,32
2024-01-01,2,610,32,17,50
2024-01-01,2,611,51,32,51
2024-01-01,2,612,32,28,0
2024-01-01,2,613,54,38,15
2024-01-01,2,614,32,34,38
2024-01-01,2,615,27,27,17
2024-01-01,2,616,12,34,0
2024-01-01,2,617,46,70,63
2024-01-01,2,618,29,44,9
2024-01-01,2,619,31,40,49
2024-01-01,2,620,27,73,7
2024-01-01,2,621,42,17,44
2024-01-01,2,622,20,10,30
2024-01-01,2,623,24,47,43
2024-01-01,2,624,45,39,25
2024-01-01,2,625,20,35,11
2024-01-01,2,626,10,43,18
2024-01-01,2,627,33,55,53
2024-01-01,2,628,11,39,18
2024-01-01,2,629,53,53,69
2024-01-01,2,630,25,56,0
2024-01-01,2,631,28,34,8
2024-01-01,2,632,53,11,22
2024-01-01,2,633,11,43,0
2024-01-01,2,634,16,21,30
2024-01-01,2,635,18,47,0
2024-01-01,2,636,42,32,61
2024-01-01,2,637,37,33,27
2024-01-01,2,638,34,34,0
2024-01-01,2,639,31,31,11
2024-01-01,2,640,43,22,37
2024-01-01,2,641,36,37,0
2024-01-01,2,642,19,14,0
2024-01-01,2,643,45,15,38
2024-01-01,2,644,8,22,20
2024-01-01,2,645,34,30,10
2024-01-01,2,646,24,41,40
2024-01-01,2,647,34,38,4
2024-01-01,2,648,24,25,28
2024-01-01,2,649,49,38,27
2024-01-01,2,650,33,19,28
2024-01-01,2,651,21,45,10
2024-01-01,2,652,47,47,51
2024-01-01,2,653,39,34,59
2024-01-01,2,654,49,44,31
2024-01-01,2,655,32,48,40
2024-01-01,2,656,29,35,0
2024-01-01,2,657,42,35,43
2024-01-01,2,658,28,36,0
2024-01-01,2,659,43,50,14
2024-01-01,2,660,18,71,2
2024-01-01,2,661,33,42,11
2024-01-01,2,662,21,23,39
2024-01-01,2,663,36,25,44
2024-01-01,2,664,16,73,0
2024-01-01,2,665,15,49,3
2024-01-01,2,666,47,76,47
2024-01-01,2,667,8,48,8
2024-01-01,2,668,51,25,71
2024-01-01,2,669,45,56,12
2024-01-01,2,670,35,53,53
2024-01-01,2,671,45,42,34
2024-01-01,2,672,37,37,3
2024-01-01,2,673,54,30,24
2024-01-01,2,674,53,60,27
2024-01-01,2,675,50,73,29
2024-01-01,2,676,49,36,43
2024-01-01,2,677,38,79,27
2024-01-01,2,678,38,38,20
2024-01-01,2,679,39,18,11
2024-01-01,2,680,9,12,8
2024-01-01,2,681,32,43,42
2024-01-01,2,682,23,12,27
2024-01-01,2,683,48,76,22
2024-01-01,2,684,44,23,44
2024-01-01,2,685,40,48,51
2024-01-01,2,686,26,37,35
2024-01-01,2,687,33,33,47
2024-01-01,2,688,22,77,29
2024-01-01,2,689,46,22,41
2024-01-01,2,690,26,11,35
2024-01-01,2,691,33,11,2
2024-01-01,2,692,46,29,63
2024-01-01,2,693,40,42,52
2024-01-01,2,694,48,45,29
2024-01-01,2,695,39,46,58
2024-01-01,2,696,42,18,42
2024-01-01,2,697,17,19,5
2024-01-01,2,698,26,25,10
2024-01-01,2,699,32,17,2
2024-01-01,2,700,22,49,26
2024-01-01,2,701,50,71,15
2024-01-01,2,702,18,39,0
2024-01-01,2,703,40,38,29
2024-01-01,2,704,34,30,52
2024-01-01,2,705,18,48,0
2024-01-01,2,706,19,30,4
2024-01-01,2,707,27,39,0
2024-01-01,2,708,44,17,60
2024-01-01,2,709,38,32,55
2024-01-01,2,710,52,35,72
2024-01-01,2,711,38,36,16
2024-01-01,2,712,14,33,30
2024-01-01,2,713,22,33,32
2024-01-01,2,714,47,43,56
2024-01-01,2,715,50,16,17
2024-01-01,2,716,45,28,46
2024-01-01,2,717,35,33,27
2024-01-01,2,718,22,64,37
2024-01-01,2,719,25,28,0
2024-01-01,2,720,28,16,28
2024-01-01,3,1,334,37,333
2024-01-01,3,2,247,21,257
2024-01-01,3,3,217,66,221
2024-01-01,3,4,85,62,98
2024-01-01,3,5,202,10,207
2024-01-01,3,6,344,16,321
2024-01-01,3,7,84,75,96
2024-01-01,3,8,83,12,54
2024-01-01,3,9,131,17,117
2024-01-01,3,10,224,16,207
2024-01-01,3,11,131,20,119
2024-01-01,3,12,297,39,264
2024-01-01,3,13,217,62,180
2024-01-01,3,14,298,41,265
2024-01-01,3,15,279,25,240
2024-01-01,3,16,115,32,89
2024-01-01,3,17,200,17,197
2024-01-01,3,18,175,15,171
2024-01-01,3,19,312,40,282
2024-01-01,3,20,82,44,84
2024-01-01,3,21,150,62,156
2024-01-01,3,22,146,18,120
2024-01-01,3,23,226,38,212
2024-01-01,3,24,150,30,141
2024-01-01,3,25,275,36,275
2024-01-01,3,26,192,24,202
2024-01-01,3,27,330,19,295
2024-01-01,3,28,344,18,317
2024-01-01,3,29,268,19,263
2024-01-01,3,30,207,50,200
2024-01-01,3,31,282,28,254
2024-01-01,3,32,306,79,267
2024-01-01,3,33,111,42,83
2024-01-01,3,34,97,22,63
2024-01-01,3,35,172,12,147
2024-01-01,3,36,136,47,142
2024-01-01,3,37,110,37,87
2024-01-01,3,38,89,31,96
2024-01-01,3,39,164,17,134
2024-01-01,3,40,328,14,290
2024-01-01,3,41,167,21,141
2024-01-01,3,42,117,53,85
2024-01-01,3,43,257,48,272
2024-01-01,3,44,161,31,130
2024-01-01,3,45,158,17,166
2024-01-01,3,46,238,15,199
2024-01-01,3,47,145,74,127
2024-01-01,3,48,330,18,330
2024-01-01,3,49,105,26,112
2024-01-01,3,50,187,52,172
2024-01-01,3,51,334,25,342
2024-01-01,3,52,95,68,86
2024-01-01,3,53,231,50,215
2024-01-01,3,54,117,10,125
2024-01-01,3,55,118,10,87
2024-01-01,3,56,258,25,222
2024-01-01,3,57,279,22,290
2024-01-01,3,58,236,16,208
2024-01-01,3,59,282,42,288
2024-01-01,3,60,217,33,205
2024-01-01,3,61,152,26,149
2024-01-01,3,62,336,12,321
2024-01-01,3,63,156,37,145
2024-01-01,3,64,317,49,312
2024-01-01,3,65,295,31,258
2024-01-01,3,66,292,41,304
2024-01-01,3,67,101,10,77
2024-01-01,3,68,140,45,120
2024-01-01,3,69,295,65,299
2024-01-01,3,70,170,15,189
2024-01-01,3,71,94,45,56
2024-01-01,3,72,175,38,136
2024-01-01,3,73,252,48,223
2024-01-01,3,74,145,53,135
2024-01-01,3,75,169,12,160
2024-01-01,3,76,203,12,200
2024-01-01,3,77,314,31,319
2024-01-01,3,78,279,10,252
2024-01-01,3,79,115,18,89
2024-01-01,3,80,97,41,74
2024-01-01,3,81,187,11,156
2024-01-01,3,82,108,19,120
2024-01-01,3,83,235,32,232
2024-01-01,3,84,126,41,124
2024-01-01,3,85,183,37,145
2024-01-01,3,86,262,18,243
2024-01-01,3,87,165,29,181
2024-01-01,3,88,292,19,302
2024-01-01,3,89,182,40,180
2024-01-01,3,90,188,56,177
2024-01-01,3,91,338,35,347
2024-01-01,3,92,143,38,163
2024-01-01,3,93,80,14,96
2024-01-01,3,94,95,19,77
2024-01-01,3,95,222,47,192
2024-01-01,3,96,183,14,169
2024-01-01,3,97,269,29,235
2024-01-01,3,98,248,14,252
2024-01-01,3,99,319,45,284
2024-01-01,3,100,94,39,76
2024-01-01,3,101,335,45,343
2024-01-01,3,102,162,23,158
2024-01-01,3,103,322,48,308
2024-01-01,3,104,86,27,51
2024-01-01,3,105,152,35,122
2024-01-01,3,106,332,23,338
2024-01-01,3,107,229,53,208
2024-01-01,3,108,348,11,366
2024-01-01,3,109,165,10,157
2024-01-01,3,110,109,49,122
2024-01-01,3,111,278,42,261
2024-01-01,3,112,181,78,169
2024-01-01,3,113,118,34,128
2024-01-01,3,114,195,66,188
2024-01-01,3,115,311,21,289
2024-01-01,3,116,88,35,89
2024-01-01,3,117,121,19,123
2024-01-01,3,118,219,15,228
2024-01-01,3,119,172,39,133
2024-01-01,3,120,343,44,338
2024-01-01,3,121,108,14,81
2024-01-01,3,122,123,11,123
2024-01-01,3,123,328,16,331
2024-01-01,3,124,179,32,181
2024-01-01,3,125,187,12,160
2024-01-01,3,126,207,49,183
2024-01-01,3,127,93,17,73
2024-01-01,3,128,133,67,134
2024-01-01,3,129,282,10,243
2024-01-01,3,130,112,13,83
2024-01-01,3,131,248,25,220
2024-01-01,3,132,95,46,64
2024-01-01,3,133,111,12,104
2024-01-01,3,134,227,78,208
2024-01-01,3,135,295,32,303
2024-01-01,3,136,274,48,239
2024-01-01,3,137,117,40,111
2024-01-01,3,138,262,44,231
2024-01-01,3,139,293,41,268
2024-01-01,3,140,311,31,300
2024-01-01,3,141,134,44,151
2024-01-01,3,142,132,45,129
2024-01-01,3,143,159,13,147
2024-01-01,3,144,271,44,248
2024-01-01,3,145,90,33,65
2024-01-01,3,146,269,35,248
2024-01-01,3,147,237,76,226
2024-01-01,3,148,254,57,227
2024-01-01,3,149,302,43,294
2024-01-01,3,150,130,11,133
2024-01-01,3,151,273,24,234
2024-01-01,3,152,139,21,127
2024-01-01,3,153,86,11,48
2024-01-01,3,154,215,17,218
2024-01-01,3,155,105,23,111
2024-01-01,3,156,305,16,301
2024-01-01,3,157,216,15,212
2024-01-01,3,158,278,16,266
2024-01-01,3,159,159,10,174
2024-01-01,3,160,155,34,124
2024-01-01,3,161,184,38,178
2024-01-01,3,162,339,38,347
2024-01-01,3,163,337,16,322
2024-01-01,3,164,207,36,178
2024-01-01,3,165,332,35,326
2024-01-01,3,166,181,17,193
2024-01-01,3,167,162,27,124
2024-01-01,3,168,250,18,262
2024-01-01,3,169,249,45,227
2024-01-01,3,170,235,60,230
2024-01-01,3,171,203,13,212
2024-01-01,3,172,175,44,136
2024-01-01,3,173,128,47,134
2024-01-01,3,174,220,44,226
2024-01-01,3,175,83,24,91
2024-01-01,3,176,86,40,75
2024-01-01,3,177,183,42,190
2024-01-01,3,178,246,15,217
2024-01-01,3,179,224,10,199
2024-01-01,3,180,312,15,295
2024-01-01,3,181,306,49,317
2024-01-01,3,182,242,24,214
2024-01-01,3,183,124,13,106
2024-01-01,3,184,155,10,127
2024-01-01,3,185,331,33,309
2024-01-01,3,186,326,39,296
2024-01-01,3,187,264,13,266
2024-01-01,3,188,334,14,316
2024-01-01,3,189,300,28,265
2024-01-01,3,190,207,75,175
2024-01-01,3,191,313,18,274
2024-01-01,3,192,139,21,157
2024-01-01,3,193,83,14,93
2024-01-01,3,194,281,47,273
2024-01-01,3,195,154,29,119
2024-01-01,3,196,302,35,269
2024-01-01,3,197,163,44,167
2024-01-01,3,198,178,24,145
2024-01-01,3,199,197,24,179
2024-01-01,3,200,88,34,105
