customer_id,customer_code,gender,age,country,city,segment,signup_date,acquisition_channel,loyalty_contact_pref
331,CUST_00331,Female,64,Saudi Arabia,Dammam,Premium,2021-08-18,Store,Email
332,CUST_00332,Female,45,UAE,Sharjah,Budget,2024-11-24,Store,SMS
333,CUST_00333,Male,21,Jordan,Zarqa,Budget,2021-02-16,App,Email
334,CUST_00334,Male,33,Egypt,Giza,Premium,2021-04-10,Store,Email
335,CUST_00335,Female,47,UAE,Sharjah,Regular,2025-09-24,Store,Email
336,CUST_00336,Female,39,Jordan,Amman,Regular,2025-07-10,Store,Push
337,CUST_00337,Male,66,UAE,Sharjah,Regular,2024-07-23,Referral,Push
338,CUST_00338,Female,53,Jordan,Irbid,Regular,2023-02-01,App,SMS
339,CUST_00339,Female,54,UAE,Abu Dhabi,Premium,2024-01-16,App,SMS
340,CUST_00340,Female,18,Egypt,Cairo,Budget,2025-11-10,Store,Push
341,CUST_00341,Female,42,Jordan,Irbid,Regular,2025-12-31,App,Email
342,CUST_00342,Female,34,Jordan,Aqaba,Business,2024-05-29,Website,Email
343,CUST_00343,Male,35,Saudi Arabia,Riyadh,Budget,2025-09-23,App,SMS
344,CUST_00344,Male,68,UAE,Sharjah,Regular,2023-11-19,App,Push
345,CUST_00345,Male,65,UAE,Abu Dhabi,Budget,2023-02-09,Store,Email
346,CUST_00346,Male,57,UAE,Dubai,Business,2021-12-06,App,None
347,CUST_00347,Female,67,Jordan,Aqaba,Regular,2023-08-24,Website,None
348,CUST_00348,Female,67,Saudi Arabia,Jeddah,Budget,2022-07-08,Store,Email
349,CUST_00349,Male,65,UAE,Dubai,Regular,2022-02-22,Store,Push
350,CUST_00350,Male,23,Jordan,Aqaba,Premium,2022-06-16,Store,Email
351,CUST_00351,Male,57,Saudi Arabia,Riyadh,Business,2025-07-28,Store,Email
352,CUST_00352,Female,56,UAE,Abu Dhabi,Premium,2023-09-25,Website,Email
353,CUST_00353,Male,53,Jordan,Aqaba,Budget,2022-08-02,Store,Push
354,CUST_00354,Female,32,Jordan,Aqaba,Budget,2024-05-06,Website,SMS
355,CUST_00355,Male,64,Saudi Arabia,Jeddah,Business,2024-09-26,App,Push
356,CUST_00356,Female,60,Egypt,Alexandria,Regular,2025-03-23,App,Email
357,CUST_00357,Female,30,Jordan,Aqaba,Budget,2022-06-01,Website,None
358,CUST_00358,Male,60,UAE,Abu Dhabi,Premium,2024-04-14,Website,Push
359,CUST_00359,Female,49,Egypt,Alexandria,Regular,2025-01-06,App,Email
360,CUST_00360,Female,62,Egypt,Cairo,Premium,2024-12-08,Store,Email
361,CUST_00361,Male,45,Egypt,Cairo,Regular,2022-10-12,Store,Email
362,CUST_00362,Male,43,Egypt,Cairo,Budget,2021-06-22,App,Push
363,CUST_00363,Female,41,Egypt,Alexandria,Premium,2022-04-09,Store,Email
364,CUST_00364,Male,34,Egypt,Giza,Regular,2024-08-27,Referral,Push
365,CUST_00365,Male,54,Egypt,Alexandria,Regular,2021-07-21,App,Email
366,CUST_00366,Female,30,Saudi Arabia,Dammam,Regular,2022-12-28,Store,Push
367,CUST_00367,Female,38,Jordan,Irbid,Premium,2021-05-09,Website,Email
368,CUST_00368,Female,53,Egypt,Giza,Premium,2025-08-22,Store,SMS
369,CUST_00369,Female,46,Jordan,Aqaba,Premium,2021-10-03,App,None
370,CUST_00370,Male,26,Saudi Arabia,Dammam,Premium,2021-06-19,Website,Email
371,CUST_00371,Female,25,UAE,Sharjah,Regular,2025-08-05,Store,None
372,CUST_00372,Male,53,Egypt,Cairo,Regular,2024-07-30,App,None
373,CUST_00373,Male,31,UAE,Abu Dhabi,Regular,2025-09-07,Store,SMS
374,CUST_00374,Male,52,Egypt,Giza,Regular,2022-12-17,Store,SMS
375,CUST_00375,Male,56,Egypt,Cairo,Premium,2021-04-11,Website,SMS
376,CUST_00376,Male,27,Jordan,Zarqa,Regular,2024-11-07,Store,None
377,CUST_00377,Male,67,Saudi Arabia,Jeddah,Budget,2024-03-14,Store,Push
378,CUST_00378,Male,37,UAE,Dubai,Regular,2025-12-08,App,SMS
379,CUST_00379,Male,31,Egypt,Cairo,Regular,2021-05-16,Store,None
380,CUST_00380,Female,61,Egypt,Alexandria,Budget,2022-11-09,Website,None
381,CUST_00381,Female,68,Saudi Arabia,Jeddah,Budget,2024-12-01,App,None
382,CUST_00382,Male,44,UAE,Sharjah,Regular,2021-07-28,Website,Push
383,CUST_00383,Female,18,UAE,Dubai,Regular,2023-05-14,Website,None
384,CUST_00384,Female,69,Egypt,Cairo,Regular,2023-08-27,App,Email
385,CUST_00385,Female,50,Saudi Arabia,Dammam,Budget,2022-08-08,Website,None
386,CUST_00386,Female,20,UAE,Dubai,Budget,2022-03-16,Referral,None
387,CUST_00387,Female,64,UAE,Abu Dhabi,Regular,2025-03-21,Store,Push
388,CUST_00388,Female,46,Saudi Arabia,Riyadh,Regular,2023-12-11,Website,None
389,CUST_00389,Male,18,UAE,Abu Dhabi,Regular,2022-08-19,Website,None
390,CUST_00390,Male,49,Jordan,Aqaba,Budget,2023-08-17,Store,Push
391,CUST_00391,Male,26,Saudi Arabia,Riyadh,Budget,2024-08-08,Store,None
392,CUST_00392,Female,40,Saudi Arabia,Dammam,Regular,2022-01-31,Website,Email
393,CUST_00393,Male,51,Jordan,Irbid,Budget,2021-07-30,Store,Email
394,CUST_00394,Female,41,Jordan,Zarqa,Regular,2021-05-17,Website,Push
395,CUST_00395,Male,43,Egypt,Giza,Regular,2024-01-10,Store,None
396,CUST_00396,Female,67,Saudi Arabia,Jeddah,Regular,2025-06-05,Store,None
397,CUST_00397,Male,33,UAE,Sharjah,Premium,2024-07-04,Store,Email
398,CUST_00398,Male,22,Egypt,Giza,Budget,2024-07-14,Website,Push
399,CUST_00399,Female,24,Egypt,Cairo,Premium,2022-12-26,Website,Email
400,CUST_00400,Female,55,Egypt,Alexandria,Regular,2022-09-13,Referral,Push
401,CUST_00401,Female,41,Jordan,Irbid,Premium,2023-12-17,Website,SMS
402,CUST_00402,Male,35,UAE,Abu Dhabi,Regular,2025-02-01,Store,Push
403,CUST_00403,Male,38,UAE,Dubai,Budget,2021-01-06,Website,Email
404,CUST_00404,Male,40,UAE,Dubai,Business,2025-06-11,Store,Push
405,CUST_00405,Female,24,Egypt,Giza,Regular,2022-08-19,App,Push
406,CUST_00406,Female,45,Egypt,Alexandria,Regular,2025-10-21,Website,SMS
407,CUST_00407,Female,52,Jordan,Aqaba,Business,2021-02-23,Store,Email
408,CUST_00408,Female,61,Saudi Arabia,Riyadh,Regular,2023-07-25,Website,None
409,CUST_00409,Male,38,Egypt,Cairo,Regular,2024-11-20,Website,Push
410,CUST_00410,Male,61,Jordan,Irbid,Regular,2023-10-04,Store,SMS
411,CUST_00411,Female,34,UAE,Abu Dhabi,Budget,2024-05-04,Store,Email
412,CUST_00412,Female,20,Egypt,Alexandria,Regular,2025-07-31,App,SMS
413,CUST_00413,Female,26,UAE,Abu Dhabi,Budget,2023-11-28,Website,SMS
414,CUST_00414,Female,55,Egypt,Cairo,Regular,2025-05-06,Store,SMS
415,CUST_00415,Female,28,Jordan,Zarqa,Regular,2022-12-26,Store,Email
416,CUST_00416,Male,66,Saudi Arabia,Dammam,Premium,2025-12-18,Store,Email
417,CUST_00417,Male,61,Egypt,Giza,Business,2021-05-08,Store,SMS
418,CUST_00418,Female,25,Jordan,Irbid,Regular,2025-08-20,App,Email
419,CUST_00419,Female,38,Jordan,Zarqa,Budget,2022-05-11,App,Push
420,CUST_00420,Male,39,Egypt,Alexandria,Regular,2021-09-26,Website,Email
421,CUST_00421,Male,50,UAE,Dubai,Regular,2023-10-18,Store,Email
422,CUST_00422,Female,52,Egypt,Giza,Budget,2021-03-12,Store,Push
423,CUST_00423,Male,54,Jordan,Zarqa,Business,2021-08-08,App,Email
424,CUST_00424,Male,56,Saudi Arabia,Riyadh,Regular,2023-12-05,Store,SMS
425,CUST_00425,Female,66,Jordan,Aqaba,Premium,2025-08-23,App,Email
426,CUST_00426,Female,49,Saudi Arabia,Jeddah,Budget,2021-12-15,Website,Push
427,CUST_00427,Male,67,Saudi Arabia,Riyadh,Premium,2025-05-08,Store,Email
428,CUST_00428,Female,18,UAE,Sharjah,Premium,2024-11-13,Store,Email
429,CUST_00429,Female,41,Jordan,Irbid,Regular,2024-10-30,Website,Push
430,CUST_00430,Female,44,Saudi Arabia,Dammam,Budget,2022-03-28,Store,Push
431,CUST_00431,Female,25,Egypt,Alexandria,Regular,2025-02-04,Store,Email
432,CUST_00432,Male,38,Saudi Arabia,Dammam,Budget,2022-08-26,App,Email
433,CUST_00433,Female,58,UAE,Dubai,Regular,2022-01-14,App,None
434,CUST_00434,Male,50,Egypt,Giza,Regular,2023-07-07,App,SMS
435,CUST_00435,Male,24,Egypt,Giza,Budget,2021-12-30,Store,Push
436,CUST_00436,Female,37,Egypt,Cairo,Budget,2024-07-29,Store,None
437,CUST_00437,Male,57,Egypt,Alexandria,Regular,2021-09-18,App,None
438,CUST_00438,Male,28,Jordan,Amman,Business,2021-05-29,Website,Push
439,CUST_00439,Male,67,UAE,Abu Dhabi,Budget,2023-03-24,Website,SMS
440,CUST_00440,Male,68,Jordan,Zarqa,Budget,2022-11-02,Store,Email
441,CUST_00441,Female,67,Jordan,Aqaba,Regular,2024-12-14,Store,Push
442,CUST_00442,Female,65,Egypt,Giza,Business,2025-10-06,Website,Push
443,CUST_00443,Female,23,Egypt,Giza,Regular,2024-12-06,Store,Push
444,CUST_00444,Male,58,Jordan,Amman,Budget,2023-05-05,Store,None
445,CUST_00445,Female,60,Jordan,Aqaba,Budget,2022-06-15,Store,Push
446,CUST_00446,Female,63,Saudi Arabia,Riyadh,Budget,2021-07-05,Store,Push
447,CUST_00447,Male,26,Saudi Arabia,Jeddah,Regular,2025-09-06,Referral,SMS
448,CUST_00448,Male,40,Egypt,Alexandria,Business,2023-09-01,Referral,None
449,CUST_00449,Male,31,Egypt,Giza,Regular,2023-06-14,Referral,SMS
450,CUST_00450,Female,18,Jordan,Irbid,Business,2023-08-09,Referral,Push
451,CUST_00451,Male,36,Egypt,Alexandria,Budget,2021-11-24,App,None
452,CUST_00452,Female,59,Egypt,Giza,Budget,2022-07-16,Store,None
453,CUST_00453,Female,38,Saudi Arabia,Dammam,Regular,2025-02-14,Store,None
454,CUST_00454,Male,40,Saudi Arabia,Jeddah,Budget,2025-12-24,Website,Email
455,CUST_00455,Female,65,UAE,Dubai,Regular,2023-03-22,Website,Email
456,CUST_00456,Male,37,UAE,Dubai,Budget,2024-08-06,App,None
457,CUST_00457,Male,38,UAE,Sharjah,Regular,2022-07-10,Store,Push
458,CUST_00458,Male,39,Egypt,Alexandria,Premium,2023-09-01,Website,Push
459,CUST_00459,Female,26,Egypt,Alexandria,Premium,2021-01-02,App,None
460,CUST_00460,Female,59,Egypt,Alexandria,Budget,2022-02-09,Store,Push
461,CUST_00461,Male,19,UAE,Sharjah,Regular,2024-11-27,Store,Push
462,CUST_00462,Male,55,Egypt,Alexandria,Regular,2024-11-28,Store,SMS
463,CUST_00463,Male,62,Egypt,Giza,Regular,2022-02-02,Referral,None
464,CUST_00464,Female,46,UAE,Abu Dhabi,Regular,2025-01-03,App,None
465,CUST_00465,Male,24,Jordan,Aqaba,Regular,2022-10-06,Website,None
466,CUST_00466,Female,24,Egypt,Giza,Premium,2025-04-11,Store,SMS
467,CUST_00467,Female,38,Egypt,Alexandria,Business,2021-10-29,Website,Push
468,CUST_00468,Male,65,Egypt,Alexandria,Premium,2021-05-15,Store,SMS
469,CUST_00469,Male,54,UAE,Dubai,Budget,2021-08-27,Website,None
470,CUST_00470,Male,38,Jordan,Aqaba,Regular,2022-11-22,App,Email
471,CUST_00471,Female,43,Saudi Arabia,Riyadh,Regular,2024-04-13,Store,Email
472,CUST_00472,Male,36,Jordan,Zarqa,Regular,2023-10-12,Store,SMS
473,CUST_00473,Male,49,Jordan,Irbid,Business,2022-06-10,App,None
474,CUST_00474,Male,50,Saudi Arabia,Jeddah,Regular,2023-01-30,App,SMS
475,CUST_00475,Male,53,Egypt,Giza,Regular,2021-02-06,Store,Email
476,CUST_00476,Female,23,UAE,Sharjah,Business,2024-03-10,Store,Push
477,CUST_00477,Female,41,Saudi Arabia,Riyadh,Regular,2023-07-22,App,Push
478,CUST_00478,Male,42,UAE,Dubai,Premium,2025-10-20,App,Push
479,CUST_00479,Male,65,Jordan,Amman,Premium,2023-08-22,App,Push
480,CUST_00480,Female,65,Saudi Arabia,Jeddah,Budget,2025-06-22,Store,SMS
481,CUST_00481,Male,21,Egypt,Alexandria,Regular,2024-12-09,Store,Email
482,CUST_00482,Male,32,Saudi Arabia,Riyadh,Regular,2024-10-01,App,SMS
483,CUST_00483,Male,68,UAE,Abu Dhabi,Premium,2021-03-16,Store,Push
484,CUST_00484,Male,26,UAE,Abu Dhabi,Regular,2025-04-07,Website,Email
485,CUST_00485,Male,68,Egypt,Giza,Budget,2021-12-01,Website,Email
486,CUST_00486,Female,36,Egypt,Cairo,Premium,2022-03-06,Store,None
487,CUST_00487,Male,21,Egypt,Cairo,Regular,2022-10-25,Website,Push
488,CUST_00488,Male,55,Jordan,Irbid,Regular,2021-06-15,App,Email
489,CUST_00489,Male,44,Jordan,Zarqa,Budget,2022-03-01,App,Email
490,CUST_00490,Female,60,UAE,Abu Dhabi,Budget,2024-09-13,Store,None
491,CUST_00491,Male,34,Jordan,Irbid,Budget,2023-08-26,Store,Email
492,CUST_00492,Female,46,Jordan,Aqaba,Regular,2025-01-15,App,None
493,CUST_00493,Female,39,Egypt,Cairo,Budget,2021-09-14,Store,None
494,CUST_00494,Female,64,Egypt,Cairo,Regular,2025-06-17,Website,Push
495,CUST_00495,Female,62,UAE,Dubai,Budget,2022-01-18,App,Push
496,CUST_00496,Female,45,UAE,Dubai,Regular,2022-03-01,Referral,SMS
497,CUST_00497,Male,47,Jordan,Amman,Regular,2023-09-05,App,Push
498,CUST_00498,Female,33,Saudi Arabia,Riyadh,Regular,2022-07-21,App,Email
499,CUST_00499,Male,30,UAE,Abu Dhabi,Regular,2023-06-16,App,Push
500,CUST_00500,Male,36,Jordan,Zarqa,Budget,2025-06-06,Store,Push
501,CUST_00501,Female,68,Jordan,Zarqa,Regular,2024-10-14,Store,Email
502,CUST_00502,Male,34,Jordan,Zarqa,Budget,2022-10-29,Store,SMS
503,CUST_00503,Female,60,Jordan,Irbid,Regular,2023-04-30,Store,Email
504,CUST_00504,Male,25,UAE,Sharjah,Budget,2024-11-04,Website,Push
505,CUST_00505,Female,41,Jordan,Zarqa,Budget,2022-01-17,Referral,Email
506,CUST_00506,Female,46,UAE,Sharjah,Regular,2025-11-17,Website,Push
507,CUST_00507,Female,51,UAE,Sharjah,Premium,2024-08-26,App,SMS
508,CUST_00508,Female,65,Jordan,Zarqa,Regular,2022-10-02,App,SMS
509,CUST_00509,Male,65,Egypt,Cairo,Regular,2023-08-11,Store,Email
510,CUST_00510,Male,53,Saudi Arabia,Dammam,Budget,2024-11-29,App,SMS
511,CUST_00511,Male,20,Saudi Arabia,Dammam,Regular,2021-01-13,Store,SMS
512,CUST_00512,Male,55,Jordan,Aqaba,Budget,2021-04-17,Store,Push
513,CUST_00513,Male,38,Jordan,Amman,Regular,2022-02-14,Website,None
514,CUST_00514,Male,36,Jordan,Irbid,Regular,2021-03-31,App,Email
515,CUST_00515,Male,62,Jordan,Amman,Budget,2022-02-27,Store,SMS
516,CUST_00516,Male,54,Jordan,Aqaba,Regular,2024-05-23,Referral,None
517,CUST_00517,Male,24,Egypt,Alexandria,Premium,2025-07-27,Website,Email
518,CUST_00518,Female,69,Jordan,Irbid,Premium,2024-04-26,Store,None
519,CUST_00519,Female,33,Saudi Arabia,Dammam,Regular,2025-11-24,Referral,None
520,CUST_00520,Female,26,UAE,Abu Dhabi,Regular,2025-01-15,App,None
521,CUST_00521,Male,27,Egypt,Cairo,Regular,2023-11-15,Store,Push
522,CUST_00522,Male,63,Jordan,Irbid,Budget,2023-03-22,Website,Email
523,CUST_00523,Female,60,Jordan,Zarqa,Regular,2021-12-07,Website,SMS
524,CUST_00524,Female,52,Jordan,Aqaba,Regular,2023-07-14,Store,Email
525,CUST_00525,Female,65,Jordan,Zarqa,Regular,2023-01-02,Referral,SMS
526,CUST_00526,Male,26,Egypt,Giza,Budget,2025-10-31,App,SMS
527,CUST_00527,Female,69,Jordan,Zarqa,Regular,2023-07-23,App,Email
528,CUST_00528,Male,32,Jordan,Irbid,Regular,2022-04-10,Store,Email
529,CUST_00529,Male,34,UAE,Sharjah,Budget,2023-11-05,Website,Email
530,CUST_00530,Male,20,Egypt,Giza,Budget,2023-02-05,Store,None
531,CUST_00531,Male,58,Saudi Arabia,Dammam,Premium,2022-08-25,Website,None
532,CUST_00532,Male,42,Jordan,Zarqa,Premium,2021-08-29,App,None
533,CUST_00533,Female,47,UAE,Abu Dhabi,Budget,2023-04-22,Website,Email
534,CUST_00534,Female,61,Egypt,Cairo,Budget,2022-05-12,Store,Email
535,CUST_00535,Female,20,Jordan,Amman,Regular,2021-09-05,App,SMS
536,CUST_00536,Female,34,Jordan,Aqaba,Budget,2022-10-08,App,Push
537,CUST_00537,Male,41,Saudi Arabia,Riyadh,Regular,2024-05-23,Website,Push
538,CUST_00538,Male,60,Jordan,Aqaba,Regular,2025-02-06,Store,Push
539,CUST_00539,Male,37,Egypt,Alexandria,Premium,2023-03-26,Store,Email
540,CUST_00540,Male,66,Egypt,Giza,Regular,2022-06-30,Store,SMS
541,CUST_00541,Female,21,UAE,Dubai,Budget,2022-08-03,App,None
542,CUST_00542,Female,23,Jordan,Irbid,Regular,2021-11-30,Store,SMS
543,CUST_00543,Female,37,Egypt,Giza,Regular,2024-11-10,App,Push
544,CUST_00544,Male,59,Egypt,Giza,Regular,2025-08-22,Store,Email
545,CUST_00545,Male,54,Jordan,Zarqa,Budget,2022-04-17,App,Push
546,CUST_00546,Female,31,Egypt,Alexandria,Regular,2021-10-01,Website,Email
547,CUST_00547,Female,63,Saudi Arabia,Dammam,Regular,2022-06-22,Website,Email
548,CUST_00548,Male,39,Egypt,Alexandria,Budget,2024-09-01,Store,Email
549,CUST_00549,Female,42,Jordan,Aqaba,Premium,2023-02-22,Referral,SMS
550,CUST_00550,Male,50,UAE,Dubai,Budget,2022-08-22,App,Email
551,CUST_00551,Female,52,UAE,Sharjah,Regular,2021-04-25,Website,Push
552,CUST_00552,Male,53,Jordan,Amman,Regular,2024-01-27,Website,SMS
553,CUST_00553,Female,34,Egypt,Alexandria,Regular,2021-12-19,Website,Email
554,CUST_00554,Male,31,UAE,Sharjah,Budget,2021-01-22,App,None
555,CUST_00555,Female,58,Jordan,Amman,Regular,2024-06-21,Store,Email
556,CUST_00556,Female,54,Egypt,Cairo,Regular,2025-08-28,Referral,None
557,CUST_00557,Male,18,Jordan,Aqaba,Budget,2023-05-18,App,Email
558,CUST_00558,Male,38,UAE,Sharjah,Regular,2025-11-16,App,None
559,CUST_00559,Female,41,UAE,Sharjah,Regular,2022-05-16,Store,SMS
560,CUST_00560,Female,59,Saudi Arabia,Jeddah,Regular,2024-12-24,Website,Email
561,CUST_00561,Female,49,Egypt,Alexandria,Budget,2025-06-24,Referral,Push
562,CUST_00562,Male,68,Jordan,Aqaba,Regular,2021-11-06,Referral,SMS
563,CUST_00563,Male,46,Jordan,Aqaba,Regular,2023-01-29,App,None
564,CUST_00564,Male,44,UAE,Dubai,Premium,2024-03-08,App,Push
565,CUST_00565,Female,45,Egypt,Alexandria,Regular,2025-07-23,App,Email
566,CUST_00566,Female,20,UAE,Dubai,Budget,2024-12-25,Website,Email
567,CUST_00567,Female,51,Jordan,Zarqa,Premium,2024-03-31,App,SMS
568,CUST_00568,Female,51,Egypt,Cairo,Regular,2024-07-25,Store,Email
569,CUST_00569,Male,31,Saudi Arabia,Riyadh,Budget,2023-01-01,Store,Push
570,CUST_00570,Male,66,UAE,Abu Dhabi,Regular,2025-07-11,App,None
571,CUST_00571,Female,66,UAE,Sharjah,Premium,2022-05-19,Store,SMS
572,CUST_00572,Male,38,UAE,Dubai,Regular,2023-02-28,Website,Push
573,CUST_00573,Male,56,Jordan,Zarqa,Premium,2021-10-20,Referral,Email
574,CUST_00574,Female,45,UAE,Dubai,Budget,2021-12-22,Website,Email
575,CUST_00575,Female,46,Egypt,Cairo,Regular,2021-03-03,Store,Email
576,CUST_00576,Male,66,UAE,Dubai,Business,2025-05-08,Store,Email
577,CUST_00577,Male,60,Egypt,Alexandria,Regular,2025-12-04,App,None
578,CUST_00578,Female,50,Jordan,Irbid,Budget,2024-11-05,Website,SMS
579,CUST_00579,Female,57,Saudi Arabia,Jeddah,Premium,2024-09-28,App,Email
580,CUST_00580,Female,51,Jordan,Zarqa,Budget,2025-11-24,Store,SMS
581,CUST_00581,Male,37,Jordan,Irbid,Budget,2024-12-26,Store,Email
582,CUST_00582,Female,22,Jordan,Amman,Budget,2025-03-05,Website,Email
583,CUST_00583,Male,48,Egypt,Alexandria,Premium,2025-06-07,Website,SMS
584,CUST_00584,Female,19,Jordan,Aqaba,Regular,2025-09-15,App,None
585,CUST_00585,Male,37,Egypt,Cairo,Regular,2021-10-12,Store,Email
586,CUST_00586,Male,19,UAE,Abu Dhabi,Regular,2024-11-15,Store,Push
587,CUST_00587,Female,32,Saudi Arabia,Dammam,Regular,2022-01-04,App,SMS
588,CUST_00588,Female,25,Egypt,Giza,Budget,2021-12-19,Store,Email
589,CUST_00589,Male,38,UAE,Dubai,Regular,2022-09-14,Store,Push
590,CUST_00590,Female,58,Egypt,Cairo,Regular,2022-01-30,Website,Push
591,CUST_00591,Male,38,Jordan,Irbid,Premium,2024-04-26,Website,Email
592,CUST_00592,Male,26,Egypt,Giza,Regular,2025-04-29,Store,None
593,CUST_00593,Male,47,UAE,Sharjah,Regular,2022-08-15,Store,SMS
594,CUST_00594,Female,42,UAE,Abu Dhabi,Budget,2023-01-17,Website,None
595,CUST_00595,Female,61,Jordan,Amman,Regular,2022-04-09,Website,None
596,CUST_00596,Female,24,Saudi Arabia,Riyadh,Premium,2025-04-27,App,Email
597,CUST_00597,Female,39,Egypt,Cairo,Budget,2022-07-11,Store,Email
598,CUST_00598,Male,27,UAE,Abu Dhabi,Premium,2024-01-04,Store,SMS
599,CUST_00599,Female,33,Jordan,Aqaba,Regular,2023-01-16,Store,Email
600,CUST_00600,Female,20,Egypt,Cairo,Regular,2025-10-24,Store,Email
601,CUST_00601,Male,58,Jordan,Zarqa,Regular,2022-10-02,App,Email
602,CUST_00602,Male,56,UAE,Abu Dhabi,Premium,2024-02-11,Website,Push
603,CUST_00603,Female,45,Egypt,Cairo,Budget,2021-11-04,Store,Push
604,CUST_00604,Male,39,Egypt,Giza,Budget,2022-03-19,Website,Push
605,CUST_00605,Female,24,Jordan,Amman,Premium,2023-05-19,Website,None
606,CUST_00606,Male,29,Jordan,Irbid,Premium,2023-10-30,Store,None
607,CUST_00607,Male,28,Egypt,Cairo,Regular,2025-05-29,Website,None
608,CUST_00608,Male,61,UAE,Sharjah,Premium,2023-01-05,Website,Email
609,CUST_00609,Male,50,Saudi Arabia,Jeddah,Premium,2023-12-30,App,Push
610,CUST_00610,Female,39,UAE,Sharjah,Regular,2025-11-22,Referral,Email
611,CUST_00611,Male,29,UAE,Abu Dhabi,Regular,2022-05-23,Website,Email
612,CUST_00612,Male,26,UAE,Dubai,Budget,2025-07-08,Store,Push
613,CUST_00613,Male,50,Egypt,Giza,Regular,2024-05-05,Store,Email
614,CUST_00614,Female,43,Jordan,Irbid,Budget,2025-05-24,App,Email
615,CUST_00615,Male,19,Jordan,Irbid,Budget,2024-08-06,Store,Push
616,CUST_00616,Female,40,Egypt,Giza,Budget,2021-01-20,Store,Email
617,CUST_00617,Female,25,UAE,Abu Dhabi,Regular,2021-05-31,Store,Push
618,CUST_00618,Male,20,Jordan,Irbid,Regular,2025-03-29,Website,Email
619,CUST_00619,Male,43,UAE,Abu Dhabi,Premium,2024-06-01,Website,Push
620,CUST_00620,Female,46,Jordan,Aqaba,Regular,2025-08-11,Store,SMS
621,CUST_00621,Male,58,UAE,Abu Dhabi,Business,2024-07-22,Website,None
622,CUST_00622,Female,18,Egypt,Cairo,Regular,2021-07-17,Store,Email
623,CUST_00623,Male,68,Saudi Arabia,Dammam,Premium,2025-07-23,Website,Push
624,CUST_00624,Female,21,Saudi Arabia,Jeddah,Regular,2022-12-26,Website,Email
625,CUST_00625,Male,50,UAE,Sharjah,Budget,2025-08-31,App,Push
626,CUST_00626,Male,42,Jordan,Zarqa,Premium,2021-06-11,Store,None
627,CUST_00627,Female,58,Jordan,Aqaba,Premium,2021-06-10,Store,Push
628,CUST_00628,Female,39,Jordan,Amman,Regular,2024-02-24,Store,SMS
629,CUST_00629,Male,37,Saudi Arabia,Jeddah,Budget,2022-01-29,App,SMS
630,CUST_00630,Female,27,Jordan,Amman,Regular,2024-08-06,App,SMS
631,CUST_00631,Female,59,Jordan,Aqaba,Business,2022-11-28,Referral,None
632,CUST_00632,Female,56,Saudi Arabia,Dammam,Regular,2025-06-30,Website,Push
633,CUST_00633,Male,62,Saudi Arabia,Riyadh,Budget,2025-03-03,Store,Push
634,CUST_00634,Male,50,Jordan,Irbid,Regular,2023-01-07,Store,Email
635,CUST_00635,Male,54,Saudi Arabia,Dammam,Regular,2021-11-28,Store,Push
636,CUST_00636,Female,57,UAE,Abu Dhabi,Regular,2023-11-20,Referral,Email
637,CUST_00637,Female,24,Saudi Arabia,Riyadh,Regular,2022-01-11,App,Push
638,CUST_00638,Female,68,Jordan,Amman,Budget,2023-09-22,Website,Email
639,CUST_00639,Male,60,Jordan,Amman,Budget,2025-06-22,Website,SMS
640,CUST_00640,Male,69,Egypt,Giza,Regular,2022-07-02,Store,None
641,CUST_00641,Male,18,Jordan,Aqaba,Premium,2021-02-22,Store,None
642,CUST_00642,Male,36,UAE,Dubai,Premium,2021-12-31,Store,Push
643,CUST_00643,Female,47,Egypt,Giza,Regular,2025-03-09,Store,Push
644,CUST_00644,Female,64,Saudi Arabia,Jeddah,Regular,2025-10-04,Website,Push
645,CUST_00645,Female,22,Jordan,Irbid,Premium,2023-09-15,Store,Email
646,CUST_00646,Female,61,Egypt,Cairo,Regular,2023-05-16,Store,None
647,CUST_00647,Male,57,Egypt,Alexandria,Regular,2023-06-07,Website,Email
648,CUST_00648,Male,33,UAE,Sharjah,Regular,2023-01-22,App,SMS
649,CUST_00649,Female,44,Jordan,Irbid,Premium,2023-12-03,Website,Email
650,CUST_00650,Female,31,Saudi Arabia,Jeddah,Regular,2023-03-20,Store,Email
651,CUST_00651,Female,40,Egypt,Cairo,Regular,2021-12-24,App,Push
652,CUST_00652,Male,43,Jordan,Irbid,Budget,2024-11-24,Store,Email
653,CUST_00653,Female,28,Jordan,Aqaba,Premium,2025-05-13,App,None
654,CUST_00654,Male,22,Saudi Arabia,Riyadh,Budget,2021-03-31,App,SMS
655,CUST_00655,Male,51,Jordan,Zarqa,Regular,2024-12-16,App,SMS
656,CUST_00656,Male,40,Egypt,Alexandria,Regular,2021-03-26,App,Email
657,CUST_00657,Female,65,Jordan,Irbid,Premium,2024-02-26,App,None
658,CUST_00658,Male,26,UAE,Abu Dhabi,Premium,2024-05-04,App,SMS
659,CUST_00659,Female,37,Jordan,Zarqa,Regular,2022-12-15,Website,Email
