return_id,order_id,return_date,customer_id,product_id,store_id,returned_qty,refund_amount,return_reason
446,23042,2024-03-12,20986,353,32,1,35.68,Late Delivery
447,23074,2024-03-12,12800,73,33,1,7.56,Damaged
448,23156,2024-02-23,191,205,34,2,3.95,Not Needed
449,23182,2024-02-27,10169,74,6,1,5.13,Not Needed
450,23215,2024-03-06,8650,535,21,1,6.84,Quality Issue
451,23284,2024-02-29,5838,318,32,2,15.51,Late Delivery
452,23296,2024-03-09,16521,320,3,1,11.21,Damaged
453,23303,2024-02-22,8156,198,34,2,19.88,Late Delivery
454,23351,2024-02-23,21027,427,5,1,2.41,Damaged
455,23355,2024-02-23,2115,202,25,1,5.79,Damaged
456,23407,2024-03-02,8704,239,9,1,18.34,Quality Issue
457,23415,2024-03-05,7783,381,11,1,20.21,Quality Issue
458,23543,2024-03-09,15863,193,14,1,4.18,Damaged
459,23577,2024-03-01,19417,178,9,1,20.63,Quality Issue
460,23601,2024-02-24,23815,339,30,1,7.79,Damaged
461,23670,2024-03-13,17311,20,6,1,47.6,Not Needed
462,23681,2024-03-11,15640,77,22,1,9.22,Not Needed
463,23746,2024-03-06,5533,406,14,1,42.53,Late Delivery
464,23751,2024-02-23,14755,374,14,1,27.71,Not Needed
465,23760,2024-02-27,24754,564,5,2,10.23,Damaged
466,23819,2024-03-01,20825,519,19,1,11.68,Not Needed
467,23873,2024-03-04,226,378,9,2,12.0,Not Needed
468,23918,2024-03-05,11480,618,23,1,157.22,Quality Issue
469,23977,2024-02-25,20786,614,16,1,100.46,Quality Issue
470,24033,2024-03-09,14352,234,34,1,4.41,Damaged
471,24054,2024-03-04,9845,562,21,1,9.31,Quality Issue
472,24067,2024-03-02,14021,693,10,1,261.02,Not Needed
473,24070,2024-02-29,14340,636,22,1,256.36,Late Delivery
474,24091,2024-03-11,23743,75,34,2,25.5,Damaged
475,24204,2024-03-03,11337,88,14,1,10.31,Late Delivery
476,24206,2024-03-12,24416,115,4,1,1.7,Wrong Item
477,24217,2024-03-09,20177,223,21,2,19.7,Damaged
478,24219,2024-03-01,3035,557,6,2,7.69,Late Delivery
479,24239,2024-03-11,1652,223,22,1,11.26,Not Needed
480,24243,2024-03-06,23968,108,6,1,3.87,Quality Issue
481,24268,2024-03-05,16921,623,18,1,606.87,Late Delivery
482,24342,2024-03-12,14274,180,11,2,6.7,Late Delivery
483,24367,2024-03-06,12128,405,18,1,11.99,Damaged
484,24417,2024-03-05,10295,262,7,2,54.23,Damaged
485,24435,2024-03-02,15855,580,4,1,3.37,Not Needed
486,24488,2024-03-02,5450,125,15,1,28.1,Not Needed
487,24544,2024-03-05,12126,410,8,2,37.18,Damaged
488,24584,2024-03-15,4382,524,34,1,28.03,Not Needed
489,24627,2024-03-09,13337,201,24,1,7.74,Not Needed
490,24653,2024-03-12,6777,97,14,2,1.23,Quality Issue
491,24681,2024-03-07,12053,482,32,1,11.11,Wrong Item
492,24699,2024-03-13,17654,265,1,1,9.07,Not Needed
493,24725,2024-02-26,10027,128,3,2,15.85,Not Needed
494,24798,2024-02-27,9552,158,15,1,15.76,Not Needed
495,24816,2024-03-02,22404,44,2,1,9.91,Not Needed
496,24879,2024-03-08,4184,151,18,2,31.61,Wrong Item
497,24899,2024-02-29,5757,220,13,2,40.22,Late Delivery
498,24945,2024-03-10,21999,152,20,2,6.97,Not Needed
499,24970,2024-03-06,22641,675,14,1,102.91,Quality Issue
500,25026,2024-02-28,16728,283,5,2,5.22,Not Needed
501,25076,2024-02-28,19789,516,24,1,14.04,Not Needed
502,25105,2024-02-26,10225,228,26,1,27.46,Late Delivery
503,25136,2024-02-29,18473,93,17,1,14.47,Not Needed
504,25257,2024-03-15,16989,451,26,1,14.69,Damaged
505,25417,2024-03-08,11026,43,13,1,26.49,Not Needed
506,25448,2024-03-04,19227,164,8,1,10.25,Not Needed
507,25485,2024-03-05,15769,389,8,2,44.96,Late Delivery
508,25519,2024-03-04,14617,178,2,1,18.78,Damaged
509,25619,2024-03-01,7054,35,30,2,15.01,Quality Issue
510,25777,2024-03-04,15250,576,18,1,12.49,Late Delivery
511,25808,2024-03-17,8358,162,14,1,13.02,Quality Issue
512,25850,2024-03-12,19759,325,13,1,79.56,Quality Issue
513,25874,2024-03-13,14317,614,6,1,215.41,Not Needed
514,25905,2024-02-28,4431,415,32,1,24.03,Wrong Item
515,25955,2024-03-11,13832,35,23,1,14.63,Quality Issue
516,25957,2024-03-12,3976,628,21,1,747.88,Not Needed
517,25994,2024-03-01,22847,130,29,1,1.46,Not Needed
518,26003,2024-03-08,2269,152,21,2,17.83,Quality Issue
519,26011,2024-02-29,3253,45,19,2,7.94,Quality Issue
520,26023,2024-03-07,19668,302,9,1,7.62,Quality Issue
521,26053,2024-03-02,9881,60,5,2,6.8,Quality Issue
522,26078,2024-03-05,16276,118,9,1,10.19,Not Needed
523,26120,2024-03-10,11787,569,28,1,25.13,Late Delivery
524,26186,2024-03-14,15333,150,1,2,2.83,Not Needed
525,26214,2024-03-02,12831,551,19,1,12.71,Not Needed
526,26246,2024-03-01,17402,511,8,1,18.69,Wrong Item
527,26282,2024-03-11,9479,45,33,1,5.93,Late Delivery
528,26284,2024-03-12,5053,108,28,1,1.9,Late Delivery
529,26350,2024-03-08,9192,542,18,1,6.5,Wrong Item
530,26368,2024-03-11,12023,248,23,2,30.56,Not Needed
531,26438,2024-03-05,10755,56,30,1,13.61,Wrong Item
532,26488,2024-03-03,11450,649,26,1,155.64,Damaged
533,26489,2024-03-14,14439,430,31,1,4.74,Damaged
534,26518,2024-03-06,6108,692,11,1,219.1,Not Needed
535,26527,2024-03-10,8919,393,4,1,12.93,Not Needed
536,26606,2024-03-09,13185,230,31,1,25.43,Late Delivery
537,26607,2024-03-10,14490,56,30,1,13.03,Late Delivery
538,26640,2024-03-13,18446,41,15,1,8.47,Damaged
539,26709,2024-03-16,19701,534,30,1,5.09,Quality Issue
540,26768,2024-03-03,17147,286,14,1,54.44,Wrong Item
541,26847,2024-03-05,22538,466,32,1,52.22,Damaged
542,26861,2024-03-07,7697,190,29,1,7.01,Wrong Item
543,26896,2024-03-07,13411,431,22,2,55.24,Quality Issue
544,26968,2024-03-05,18083,102,16,2,15.29,Quality Issue
545,27003,2024-03-18,16976,321,21,2,73.09,Wrong Item
546,27055,2024-03-09,5587,27,30,1,19.27,Not Needed
547,27171,2024-03-19,24731,583,34,1,6.69,Damaged
548,27230,2024-03-08,3524,498,23,1,101.54,Not Needed
549,27259,2024-03-07,14581,352,17,1,55.43,Not Needed
550,27262,2024-03-10,21486,338,34,1,20.37,Damaged
551,27303,2024-03-14,23453,285,21,2,59.08,Not Needed
552,27354,2024-03-17,22896,306,32,1,26.47,Not Needed
553,27373,2024-03-02,11475,456,9,1,21.39,Quality Issue
554,27381,2024-03-14,9812,257,1,1,8.55,Not Needed
555,27413,2024-03-17,15764,100,32,2,20.4,Late Delivery
556,27499,2024-03-21,14369,207,29,2,15.25,Not Needed
557,27500,2024-03-06,6132,310,8,2,7.84,Late Delivery
558,27516,2024-03-04,20256,505,4,2,34.25,Quality Issue
559,27588,2024-03-03,7902,62,8,1,20.82,Quality Issue
560,27597,2024-03-05,23603,536,29,1,8.75,Not Needed
561,27655,2024-03-05,12348,138,30,1,31.16,Quality Issue
562,27659,2024-03-11,18695,481,29,1,15.04,Not Needed
563,27662,2024-03-06,18249,584,24,1,17.94,Not Needed
564,27710,2024-03-10,14832,206,31,1,36.28,Damaged
565,27749,2024-03-09,19604,53,27,2,17.98,Not Needed
566,27896,2024-03-17,8639,20,21,1,20.55,Wrong Item
567,27962,2024-03-13,13452,210,9,1,21.43,Quality Issue
568,28048,2024-03-16,3032,539,24,1,11.91,Not Needed
569,28088,2024-03-21,17087,127,18,1,9.67,Quality Issue
570,28229,2024-03-05,22159,144,29,1,3.66,Not Needed
571,28253,2024-03-08,19973,674,15,1,64.06,Damaged
572,28279,2024-03-09,15845,131,12,1,8.07,Damaged
573,28392,2024-03-10,18730,638,11,1,25.47,Quality Issue
574,28410,2024-03-12,10775,231,9,1,25.5,Not Needed
575,28453,2024-03-20,22183,517,33,1,3.1,Damaged
576,28480,2024-03-23,16612,175,23,1,4.08,Damaged
577,28506,2024-03-09,1917,716,10,1,321.05,Wrong Item
578,28606,2024-03-22,5336,614,23,1,68.45,Late Delivery
579,28629,2024-03-23,9116,362,13,1,29.56,Quality Issue
580,28672,2024-03-12,10003,456,20,1,6.87,Late Delivery
581,28736,2024-03-22,17875,392,17,1,13.4,Late Delivery
582,28755,2024-03-07,12308,34,11,1,9.48,Not Needed
583,28803,2024-03-22,12850,63,9,1,7.18,Quality Issue
584,28861,2024-03-09,2506,30,21,2,4.15,Quality Issue
585,28877,2024-03-06,23427,89,33,2,16.93,Not Needed
586,28912,2024-03-21,8041,84,13,2,10.16,Quality Issue
587,28913,2024-03-10,7036,154,24,2,17.55,Not Needed
588,28995,2024-03-18,10041,220,9,1,19.3,Not Needed
589,29048,2024-03-19,14491,126,19,2,24.65,Damaged
590,29078,2024-03-11,24122,367,17,1,21.08,Quality Issue
591,29095,2024-03-07,1036,69,7,1,2.38,Wrong Item
592,29106,2024-03-13,3591,510,34,1,9.11,Quality Issue
593,29219,2024-03-09,11735,5,24,1,15.14,Not Needed
594,29273,2024-03-07,11873,464,29,1,14.62,Quality Issue
595,29296,2024-03-11,10434,61,18,2,22.51,Late Delivery
596,29318,2024-03-23,5151,379,30,1,9.43,Quality Issue
597,29341,2024-03-07,23772,296,5,2,17.97,Not Needed
598,29387,2024-03-12,19921,289,34,2,22.86,Not Needed
599,29400,2024-03-16,6508,81,7,1,4.06,Quality Issue
600,29416,2024-03-21,7382,223,7,1,4.61,Damaged
601,29554,2024-03-11,7414,654,29,1,217.22,Quality Issue
602,29555,2024-03-08,1657,335,33,2,22.47,Late Delivery
603,29603,2024-03-08,11338,227,15,1,6.93,Damaged
604,29604,2024-03-12,20409,72,2,2,2.47,Not Needed
605,29659,2024-03-07,1046,162,5,2,20.73,Quality Issue
606,29701,2024-03-13,20737,419,14,1,25.2,Quality Issue
607,29710,2024-03-25,10395,363,27,1,4.91,Quality Issue
608,29829,2024-03-18,12813,487,14,1,16.7,Damaged
609,29917,2024-03-13,12831,77,15,2,32.45,Quality Issue
610,29936,2024-03-23,13761,344,19,1,17.83,Late Delivery
611,30007,2024-03-17,4892,173,28,2,23.46,Not Needed
612,30061,2024-03-10,24536,90,15,1,13.44,Quality Issue
613,30098,2024-03-23,8730,44,12,2,10.13,Late Delivery
614,30102,2024-03-27,2734,12,18,2,15.42,Late Delivery
615,30150,2024-03-10,13764,40,15,1,10.18,Not Needed
616,30155,2024-03-25,8686,251,30,1,12.47,Not Needed
617,30311,2024-03-18,3621,335,30,1,21.58,Not Needed
618,30314,2024-03-27,3578,81,21,2,26.32,Damaged
619,30379,2024-03-21,17202,540,12,1,29.1,Quality Issue
620,30384,2024-03-16,14158,37,26,2,27.06,Damaged
621,30397,2024-03-21,393,447,7,1,39.84,Damaged
622,30402,2024-03-23,2147,511,16,1,67.53,Wrong Item
623,30489,2024-03-09,2568,325,17,2,142.95,Not Needed
624,30496,2024-03-27,8250,666,6,1,384.66,Not Needed
625,30531,2024-03-25,9770,57,11,2,2.37,Damaged
626,30571,2024-03-10,21462,375,11,1,37.11,Quality Issue
627,30616,2024-03-16,13202,58,33,1,5.21,Wrong Item
628,30684,2024-03-21,274,103,14,1,22.82,Late Delivery
629,30724,2024-03-27,24880,378,24,1,10.43,Quality Issue
630,30838,2024-03-17,18952,419,24,1,19.79,Not Needed
631,30921,2024-03-23,1486,97,12,1,1.85,Not Needed
632,30935,2024-03-29,8182,279,28,1,15.15,Damaged
633,31034,2024-03-24,17372,717,3,1,378.92,Quality Issue
634,31143,2024-03-24,14628,336,34,1,7.08,Not Needed
635,31195,2024-03-11,20446,620,14,1,26.43,Wrong Item
636,31327,2024-03-17,6823,691,33,1,258.27,Damaged
637,31360,2024-03-23,13907,438,32,2,18.99,Wrong Item
638,31433,2024-03-28,14104,215,30,2,8.02,Quality Issue
639,31511,2024-03-15,14580,210,12,2,22.82,Late Delivery
640,31576,2024-03-30,9063,579,29,1,27.42,Wrong Item
641,31615,2024-03-19,20131,291,17,1,31.69,Wrong Item
642,31620,2024-03-28,8102,224,19,1,11.7,Quality Issue
643,31663,2024-03-28,1327,134,15,2,16.66,Late Delivery
644,31670,2024-03-27,18426,621,14,1,316.47,Quality Issue
645,31712,2024-03-29,2518,134,5,1,9.81,Not Needed
646,31734,2024-03-21,12934,92,34,2,2.76,Late Delivery
647,31762,2024-03-29,23400,309,15,1,121.41,Not Needed
648,31885,2024-03-28,7704,515,11,1,38.19,Not Needed
649,31965,2024-03-22,336,236,10,1,4.15,Late Delivery
650,31969,2024-03-18,13617,152,33,1,10.64,Damaged
651,31985,2024-03-31,3475,189,21,2,7.62,Damaged
652,32041,2024-03-13,4042,478,10,1,13.45,Quality Issue
653,32043,2024-03-31,17071,501,15,1,13.15,Damaged
654,32054,2024-03-17,21493,51,34,2,11.33,Damaged
655,32059,2024-03-16,7482,178,31,2,34.55,Damaged
656,32156,2024-03-26,24343,271,30,1,13.21,Quality Issue
657,32197,2024-03-28,22626,198,7,1,20.31,Late Delivery
658,32252,2024-03-15,24024,521,33,1,4.46,Damaged
659,32270,2024-03-25,8523,143,8,2,24.6,Quality Issue
660,32394,2024-03-30,8538,56,4,1,8.83,Wrong Item
661,32420,2024-03-22,24147,4,22,2,35.14,Quality Issue
662,32450,2024-03-30,12665,476,9,1,19.83,Not Needed
663,32533,2024-03-22,4045,587,22,1,44.09,Quality Issue
664,32595,2024-03-22,10894,139,34,1,14.0,Late Delivery
665,32650,2024-03-17,19511,138,8,1,9.75,Wrong Item
666,32656,2024-03-15,14156,133,21,1,3.06,Damaged
667,32788,2024-04-02,5215,116,9,1,15.47,Damaged
668,32878,2024-03-29,15538,451,34,1,22.85,Late Delivery
669,32906,2024-03-28,2627,686,23,1,1008.1,Late Delivery
670,32913,2024-03-27,7352,615,21,1,468.6,Wrong Item
671,32959,2024-03-15,5630,534,32,1,8.39,Not Needed
672,33055,2024-03-21,7834,207,16,1,17.29,Not Needed
673,33189,2024-03-24,23064,137,3,1,19.65,Quality Issue
674,33223,2024-03-25,12792,450,13,1,4.15,Quality Issue
675,33250,2024-03-17,7184,537,20,1,9.26,Not Needed
676,33320,2024-03-16,24972,302,31,1,11.29,Quality Issue
677,33347,2024-03-29,23476,135,1,1,7.54,Quality Issue
678,33371,2024-04-03,797,86,19,2,18.14,Not Needed
679,33389,2024-03-24,14281,306,32,1,25.23,Not Needed
680,33404,2024-03-22,19925,341,3,1,13.92,Not Needed
681,33435,2024-03-15,23460,34,21,2,28.01,Quality Issue
682,33441,2024-04-03,17614,100,18,2,11.2,Damaged
683,33459,2024-04-03,17191,631,7,1,442.38,Not Needed
684,33487,2024-03-18,4363,64,26,2,17.09,Quality Issue
685,33622,2024-03-22,16218,299,17,1,48.46,Quality Issue
686,33685,2024-03-20,18178,343,6,1,12.88,Damaged
687,33704,2024-03-20,601,380,34,1,10.51,Not Needed
688,33732,2024-03-31,15097,669,17,1,104.07,Damaged
689,33795,2024-04-04,3845,606,20,1,338.6,Late Delivery
690,33809,2024-03-16,6879,3,33,2,21.22,Not Needed
691,33817,2024-03-24,6008,257,33,1,10.66,Damaged
692,33829,2024-03-22,3984,25,13,2,12.1,Not Needed
693,33856,2024-03-27,21911,105,24,1,8.27,Late Delivery
694,33927,2024-03-20,13512,712,29,1,416.98,Not Needed
695,33937,2024-03-31,4841,42,4,2,4.37,Damaged
696,33985,2024-04-02,24963,537,21,2,31.41,Not Needed
697,34065,2024-03-26,3394,221,30,2,8.35,Not Needed
698,34193,2024-03-30,11329,421,32,2,11.88,Late Delivery
699,34196,2024-03-20,13804,374,4,1,11.55,Damaged
700,34226,2024-04-02,4520,214,9,1,5.8,Not Needed
701,34396,2024-03-26,24655,176,7,2,5.78,Late Delivery
702,34451,2024-03-25,7194,205,32,1,9.9,Not Needed
703,34489,2024-04-04,8669,245,29,2,15.97,Wrong Item
704,34607,2024-03-28,4707,7,8,1,4.14,Quality Issue
705,34695,2024-03-31,23874,272,3,1,15.1,Late Delivery
706,34708,2024-03-20,23655,400,13,1,21.99,Damaged
707,34747,2024-03-20,2288,350,20,1,25.5,Late Delivery
708,35085,2024-03-18,7812,352,13,1,14.99,Quality Issue
709,35143,2024-03-19,3300,444,18,1,2.28,Damaged
710,35191,2024-03-31,15584,113,3,2,12.83,Late Delivery
711,35387,2024-03-24,2882,679,1,1,111.92,Damaged
712,35390,2024-04-05,7434,114,2,1,16.23,Not Needed
713,35415,2024-03-29,15448,443,14,1,12.16,Not Needed
714,35418,2024-03-23,14341,62,21,2,18.99,Not Needed
715,35458,2024-03-24,5840,650,13,1,344.39,Quality Issue
716,35505,2024-03-22,19662,423,15,2,94.97,Quality Issue
717,35506,2024-04-02,21411,72,12,1,7.65,Not Needed
718,35657,2024-04-04,15131,262,29,2,105.55,Quality Issue
719,35709,2024-03-29,20321,14,34,2,9.86,Quality Issue
720,35794,2024-04-01,8701,72,10,1,3.87,Quality Issue
721,35964,2024-04-08,12424,166,13,1,4.48,Late Delivery
722,36039,2024-03-30,22344,59,21,1,14.49,Quality Issue
723,36112,2024-03-24,22412,178,24,1,20.28,Quality Issue
724,36121,2024-04-03,5483,264,13,1,17.64,Not Needed
725,36206,2024-03-27,12763,170,33,1,2.3,Late Delivery
726,36230,2024-03-21,6017,159,14,1,5.88,Damaged
727,36232,2024-03-21,20175,185,23,2,8.99,Late Delivery
728,36320,2024-03-30,13614,554,8,1,6.86,Late Delivery
729,36340,2024-04-04,6644,340,21,2,64.94,Damaged
730,36456,2024-03-25,6007,54,20,1,6.37,Not Needed
731,36478,2024-04-02,23039,375,3,1,15.28,Damaged
732,36565,2024-03-22,21013,186,29,2,7.84,Not Needed
733,36599,2024-04-04,9544,502,10,2,63.03,Damaged
734,36649,2024-04-07,14223,250,31,1,11.77,Damaged
735,36700,2024-04-01,21728,570,6,2,33.61,Damaged
736,36751,2024-03-25,5924,151,11,2,26.07,Damaged
737,36822,2024-03-28,24552,459,1,1,34.62,Wrong Item
738,36910,2024-03-22,18710,129,14,2,6.06,Damaged
739,36953,2024-03-24,16396,444,13,2,14.39,Not Needed
740,36955,2024-03-27,12353,19,18,2,27.4,Quality Issue
741,36996,2024-03-31,8456,177,3,1,7.68,Damaged
742,37063,2024-04-03,11087,292,10,1,26.03,Not Needed
743,37117,2024-04-05,22200,410,11,1,24.12,Late Delivery
744,37154,2024-03-24,18014,505,13,1,15.7,Damaged
745,37296,2024-03-29,3371,210,1,1,4.04,Not Needed
746,37307,2024-03-31,21151,11,9,1,12.21,Damaged
747,37312,2024-03-26,18980,441,14,1,26.15,Quality Issue
748,37329,2024-04-06,45,559,8,1,61.13,Late Delivery
749,37370,2024-04-08,15614,111,12,2,9.08,Late Delivery
750,37405,2024-03-23,3576,208,2,1,9.52,Wrong Item
751,37424,2024-03-30,6743,137,29,1,9.8,Late Delivery
752,37444,2024-04-08,18344,220,27,1,23.95,Not Needed
753,37455,2024-04-09,17166,135,20,2,14.99,Not Needed
754,37512,2024-03-28,15020,3,15,2,10.83,Quality Issue
755,37525,2024-03-25,6988,83,34,1,2.45,Late Delivery
756,37546,2024-03-31,8182,22,6,1,7.62,Not Needed
757,37560,2024-04-08,19048,83,19,1,20.38,Late Delivery
758,37575,2024-04-08,17610,128,18,1,20.91,Quality Issue
759,37580,2024-04-03,2379,135,4,1,29.98,Not Needed
760,37652,2024-04-03,15890,8,28,1,8.08,Quality Issue
761,37667,2024-03-28,13571,377,30,1,19.51,Late Delivery
762,37695,2024-03-27,23688,189,17,2,13.27,Quality Issue
763,37739,2024-03-25,23926,450,4,1,12.14,Damaged
764,37754,2024-04-06,408,269,11,1,18.95,Late Delivery
765,37809,2024-04-12,8683,3,33,1,11.52,Not Needed
766,37812,2024-04-05,1717,275,20,1,13.86,Not Needed
767,37835,2024-04-11,19856,547,20,2,4.04,Quality Issue
768,37879,2024-04-05,10216,301,18,1,39.46,Damaged
769,37904,2024-03-24,8511,189,7,1,13.15,Not Needed
770,37987,2024-03-26,19711,75,29,1,15.45,Not Needed
771,38010,2024-03-28,8445,48,5,2,1.39,Not Needed
772,38043,2024-04-06,14777,387,23,1,8.83,Not Needed
773,38061,2024-04-11,5253,53,25,1,2.59,Quality Issue
774,38083,2024-03-27,15384,645,5,1,111.35,Late Delivery
775,38229,2024-04-10,12562,346,22,2,10.68,Quality Issue
776,38288,2024-04-02,24778,91,5,2,8.91,Quality Issue
777,38312,2024-04-11,5049,276,5,2,21.36,Quality Issue
778,38361,2024-03-26,13620,144,16,1,3.39,Damaged
779,38385,2024-03-27,14265,519,14,1,10.93,Not Needed
780,38468,2024-03-28,2926,511,1,2,34.43,Late Delivery
781,38515,2024-03-31,23978,497,18,1,6.11,Late Delivery
782,38556,2024-04-01,7535,298,31,1,22.73,Late Delivery
783,38631,2024-03-30,9328,74,30,1,2.71,Not Needed
784,38634,2024-03-26,14272,535,2,2,25.7,Damaged
785,38677,2024-04-10,22759,562,24,1,24.98,Wrong Item
786,38771,2024-03-27,24139,644,11,1,275.96,Late Delivery
787,38796,2024-04-04,15407,78,22,1,5.07,Wrong Item
788,38804,2024-03-29,21137,63,6,1,6.19,Not Needed
789,38902,2024-04-07,11000,194,30,2,7.13,Quality Issue
790,38911,2024-03-31,533,210,19,1,7.68,Damaged
791,38919,2024-04-05,7009,525,19,1,28.63,Late Delivery
792,38998,2024-04-02,12603,237,9,1,37.46,Quality Issue
793,39007,2024-04-04,24612,220,16,2,36.58,Wrong Item
794,39050,2024-03-29,22702,189,18,1,18.37,Not Needed
795,39108,2024-04-13,9115,506,18,1,6.99,Damaged
796,39180,2024-04-01,14925,523,4,1,35.38,Not Needed
797,39214,2024-03-30,17214,53,18,2,7.36,Not Needed
798,39278,2024-04-06,13338,252,17,1,7.16,Damaged
799,39299,2024-04-12,18225,43,28,2,12.88,Not Needed
800,39435,2024-04-05,23200,177,16,2,25.63,Damaged
801,39465,2024-04-04,16098,149,29,1,1.54,Late Delivery
802,39494,2024-04-15,6043,285,27,1,31.57,Late Delivery
803,39531,2024-04-03,22454,109,23,1,8.11,Late Delivery
804,39565,2024-04-12,6067,354,17,2,11.17,Damaged
805,39587,2024-04-12,11610,450,26,1,8.29,Late Delivery
806,39648,2024-04-06,6542,138,11,1,46.02,Late Delivery
807,39671,2024-04-10,650,670,22,1,334.26,Not Needed
808,39739,2024-04-13,19165,40,9,2,9.98,Not Needed
809,39773,2024-03-29,7635,653,33,1,235.21,Wrong Item
810,39838,2024-04-16,16395,589,34,1,227.96,Late Delivery
811,39846,2024-04-02,9943,104,4,1,10.25,Damaged
812,39849,2024-03-30,16760,69,30,1,4.74,Not Needed
813,39883,2024-04-04,4052,617,26,1,305.06,Late Delivery
814,40002,2024-04-03,3896,648,29,1,111.05,Late Delivery
815,40009,2024-04-10,2659,357,4,1,7.67,Damaged
816,40140,2024-03-31,11203,576,17,1,26.1,Damaged
817,40287,2024-04-09,13680,462,12,1,61.02,Not Needed
818,40401,2024-04-15,4294,114,30,2,8.16,Damaged
819,40412,2024-04-01,3966,430,18,2,22.75,Not Needed
820,40470,2024-04-07,19846,523,31,2,59.7,Damaged
821,40478,2024-04-14,2524,482,4,1,11.31,Damaged
822,40486,2024-04-17,11827,179,34,1,10.57,Not Needed
823,40499,2024-04-10,21200,530,15,1,18.65,Not Needed
824,40510,2024-03-30,18631,134,18,1,8.96,Damaged
825,40513,2024-04-15,15546,210,1,1,39.93,Wrong Item
826,40537,2024-04-09,7155,221,29,1,4.72,Quality Issue
827,40703,2024-04-13,23979,400,29,2,21.82,Not Needed
828,40710,2024-04-12,13157,100,13,2,28.73,Quality Issue
829,40765,2024-04-07,5602,321,28,1,63.65,Quality Issue
830,40779,2024-04-02,10969,50,33,2,46.17,Late Delivery
831,40809,2024-04-14,8333,302,20,1,16.82,Late Delivery
832,40870,2024-04-05,24110,527,9,1,20.49,Damaged
833,41222,2024-04-05,22769,659,14,1,464.54,Late Delivery
834,41245,2024-04-09,18734,131,31,2,4.86,Damaged
835,41284,2024-04-08,12803,148,18,1,9.24,Quality Issue
836,41366,2024-04-09,10206,534,14,1,19.51,Wrong Item
837,41394,2024-04-10,24293,97,14,2,3.97,Not Needed
838,41492,2024-04-11,120,281,24,2,55.05,Quality Issue
839,41505,2024-04-18,5959,107,24,1,2.77,Quality Issue
840,41539,2024-04-09,15524,160,20,1,2.77,Not Needed
841,41553,2024-04-03,13771,99,16,1,2.73,Damaged
842,41643,2024-04-11,11977,507,3,1,2.61,Late Delivery
843,41649,2024-04-20,18398,299,14,1,20.58,Quality Issue
844,41713,2024-04-10,14442,20,33,2,19.87,Not Needed
845,41817,2024-04-15,15028,34,5,1,23.12,Not Needed
846,41821,2024-04-17,14655,101,3,2,15.65,Damaged
847,41843,2024-04-05,9381,101,1,1,5.07,Damaged
848,41876,2024-04-08,3478,424,23,1,50.25,Late Delivery
849,41900,2024-04-02,20051,173,33,1,11.44,Not Needed
850,41906,2024-04-01,3415,88,14,1,8.84,Quality Issue
851,41941,2024-04-11,6329,330,34,1,11.08,Not Needed
852,41949,2024-04-13,12431,462,7,1,13.82,Quality Issue
853,42059,2024-04-16,4370,226,12,1,81.77,Wrong Item
854,42134,2024-04-16,16351,382,9,1,6.35,Quality Issue
855,42346,2024-04-11,20621,40,13,1,6.08,Quality Issue
856,42360,2024-04-13,2216,383,23,2,16.07,Damaged
857,42395,2024-04-07,22941,77,33,1,9.59,Damaged
858,42450,2024-04-08,22436,232,7,2,22.19,Late Delivery
859,42516,2024-04-21,3157,156,16,2,1.84,Quality Issue
860,42550,2024-04-06,21386,211,1,1,7.74,Damaged
861,42598,2024-04-18,24227,277,24,1,29.94,Wrong Item
862,42606,2024-04-03,8066,522,7,2,52.32,Quality Issue
863,42631,2024-04-19,11986,691,22,1,380.04,Not Needed
864,42728,2024-04-20,9396,543,17,1,9.41,Not Needed
